date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,T
137,642.18,1592.42,1408.51,553.23,2388.02,9053.81,47.43,522.21,2388.06,8137.45,8.4156,392,39.07,23.3351,98
138,642.62,1587.27,1404.89,554.26,2388.06,9060.34,47.47,522.37,2388.1,8141.35,8.4174,392,38.89,23.2082,97
139,642.29,1593.1,1401.78,553.62,2388.11,9055.71,47.31,521.89,2388.05,8131.82,8.4492,393,39.03,23.2539,96
140,642.47,1588.69,1403.44,554.84,2388.08,9056.63,47.51,521.52,2388.07,8129.43,8.4666,392,39.01,23.2502,95
141,642.58,1591.87,1398.14,553.95,2388.09,9053.6,47.42,522.5,2388.06,8140.13,8.4442,390,38.91,23.2488,94
142,642.44,1587.55,1404.11,554.23,2388.07,9055.67,47.26,522.15,2388.06,8138.99,8.4237,392,38.91,23.3373,93
74,642.78,1588.94,1410.89,553.04,2388.15,9053.1,47.48,521.01,2388.16,8133.62,8.4113,393,38.87,23.4242,118
75,643.06,1590.6,1413.27,553.61,2388.1,9060.41,47.58,521.48,2388.13,8140,8.4208,394,38.64,23.3621,117
76,642.16,1588.98,1404.54,553.23,2388.12,9050.2,47.6,521.4,2388.12,8132.14,8.464,393,38.59,23.2645,116
77,642.54,1587.99,1409.46,552.86,2388.15,9052.22,47.47,521.15,2388.13,8128.29,8.4573,394,38.88,23.2737,115
78,642.45,1589.82,1410.07,553.2,2388.15,9057.82,47.59,520.92,2388.13,8135.88,8.4425,392,38.84,23.1274,114
79,642.71,1589.85,1408.33,553.04,2388.12,9046.95,47.76,521.63,2388.14,8128.83,8.4205,395,38.74,23.2151,113
80,642.98,1585.46,1409.33,552.94,2388.1,9050.61,47.65,521.02,2388.14,8136.15,8.443,395,38.95,23.2346,112
81,642.71,1591.06,1414.03,553.23,2388.1,9055.58,47.5,521.34,2388.15,8129.42,8.445,395,38.7,23.347,111
82,643.12,1588.05,1411.68,553.54,2388.11,9051.48,47.65,521.32,2388.08,8133.77,8.4611,393,38.62,23.3497,110
83,643.27,1592.54,1405.67,553.03,2388.09,9055.78,47.66,521.61,2388.14,8131.22,8.4448,393,38.84,23.1973,109
84,642.67,1587.24,1413.53,552.96,2388.1,9055.4,47.52,521.01,2388.2,8131.71,8.4174,393,38.92,23.2686,108
85,642.85,1598.13,1411.63,552.28,2388.12,9054.54,47.55,521.2,2388.14,8135.36,8.4489,393,38.7,23.3047,107
86,643.06,1585.69,1408.53,553.16,2388.15,9054.91,47.73,521.57,2388.15,8133.36,8.4214,394,38.64,23.2206,106
87,642.61,1595.36,1410.62,553.02,2388.11,9054.11,47.57,521.22,2388.15,8129.41,8.4559,395,38.72,23.199,105
88,642.78,1596.3,1411.92,552.63,2388.12,9057.01,47.87,521.18,2388.14,8137.99,8.4459,394,38.73,23.3565,104
89,642.89,1594.13,1407.34,553.31,2388.18,9049.28,47.73,520.81,2388.13,8129.06,8.4104,393,38.79,23.2882,103
90,642.09,1586.01,1414.69,553.29,2388.11,9051.9,47.48,521.34,2388.13,8134.85,8.4427,392,38.84,23.3455,102
91,642.77,1596.24,1413.26,552.51,2388.1,9056.45,47.57,520.95,2388.15,8137.23,8.4706,392,38.73,23.1774,101
92,643.38,1589.51,1406.65,553.21,2388.1,9049.65,47.52,521.42,2388.2,8132.91,8.4738,393,38.8,23.2609,100
93,643.39,1594.65,1414.92,552.73,2388.13,9066.16,47.44,521.25,2388.09,8130.01,8.4672,392,38.85,23.1859,99
94,642.77,1591.56,1408.45,553.04,2388.15,9054.53,47.53,520.82,2388.13,8130.63,8.4531,393,38.7,23.1766,98
95,643.06,1592.18,1414.69,552.93,2388.18,9055.52,47.74,521.17,2388.13,8133.89,8.4458,394,38.86,23.2536,97
96,643.07,1588.99,1411.76,553.27,2388.15,9056.87,47.8,520.88,2388.13,8138.63,8.466,392,38.67,23.224,96
97,642.76,1588.96,1408.98,552.91,2388.14,9058.25,47.78,521.33,2388.14,8140.24,8.4606,393,38.75,23.2715,95
98,643.2,1587.12,1408.77,552.72,2388.15,9049.99,47.74,521.35,2388.17,8133.31,8.445,395,38.63,23.2593,94
99,643.41,1590.54,1404.11,553.21,2388.09,9057.3,47.62,521.05,2388.11,8131.97,8.4415,393,38.59,23.2357,93
100,643.2,1591.71,1411.12,553.11,2388.15,9048.98,47.75,521.5,2388.14,8132.82,8.4579,394,38.73,23.2031,92
77,642.66,1585.98,1403.68,554.97,2387.98,9062.06,47.29,521.66,2387.97,8144.72,8.3647,390,39.18,23.4646,124
78,642.62,1582.58,1397.84,554.96,2388.03,9071.95,47.2,522.81,2388.05,8141.95,8.4269,391,38.98,23.4772,123
79,642.18,1588.24,1408.21,553.82,2388.04,9056.81,47.21,522.41,2388.04,8140.47,8.4123,392,39.01,23.4434,122
80,642.43,1587.82,1396.6,554.52,2387.94,9060.19,47.09,522.62,2388.02,8144.69,8.4134,391,38.84,23.4007,121
81,641.86,1580.87,1404.98,554.02,2388.01,9055.19,47.3,522.46,2388.04,8148.99,8.3665,391,38.97,23.4203,120
82,641.9,1584.67,1396.36,553.65,2388.05,9061.6,47.25,522.16,2388.01,8146.28,8.3725,390,39.14,23.4846,119
83,641.95,1576.85,1392.43,553.87,2387.96,9051.13,47.01,522.85,2388.05,8146.7,8.4177,393,38.98,23.3826,118
84,642.53,1580.11,1399.74,554.81,2387.97,9060.87,47.15,523.23,2388.01,8142.15,8.4128,393,39.07,23.4714,117
85,642.94,1586.47,1401,554.43,2387.99,9069.37,47.37,522.2,2388.03,8149.58,8.4002,392,38.89,23.3886,116
86,642.33,1583.74,1398.29,553.88,2388.04,9060.34,47.25,522.36,2387.96,8147.4,8.3993,389,38.89,23.4605,115
87,641.88,1583.15,1399.51,555.04,2388.06,9060.79,47.27,522.42,2388.02,8143.58,8.3898,391,39.07,23.4565,114
88,642.75,1585.45,1394.73,554.73,2388,9063.99,47.4,522.08,2388,8148.88,8.4114,392,39.08,23.4336,113
89,642.11,1581.37,1393.07,554.11,2387.99,9053.55,47.34,522.01,2388.01,8151.55,8.414,392,38.93,23.3768,112
90,641.75,1586.76,1401.33,554.14,2388.03,9062.75,47.3,521.86,2387.96,8145.51,8.429,393,38.87,23.3823,111
91,642.59,1589.08,1407.34,554.78,2388.06,9059.71,47.38,522.15,2388.02,8141.21,8.4519,392,38.75,23.3328,110
92,642.09,1581.91,1396.03,554.37,2388.03,9060.55,47.51,522.21,2388.04,8148.06,8.3954,391,38.9,23.5115,109
93,642.64,1586.28,1409.2,554.66,2388,9059.15,47.26,522.36,2388.08,8148.71,8.4256,392,38.97,23.5023,108
94,642.29,1587.77,1405.53,553.88,2388.05,9061.92,47.2,522.4,2388.05,8146.75,8.4088,391,38.95,23.3474,107
95,641.99,1588.55,1394.99,553.95,2388.01,9070.24,47.28,522.15,2388.04,8146.67,8.3785,392,38.99,23.4109,106
96,642.25,1587.25,1408.73,554.46,2388.05,9056.81,47.23,522.95,2388.02,8144.14,8.3929,392,39.01,23.3023,105
97,642.25,1584.6,1404.52,554.24,2388,9058.24,47.26,522.66,2388.04,8140.52,8.3919,392,39.17,23.4729,104
98,642.74,1583.84,1399.48,554.33,2388.05,9064.92,47.15,522.77,2388.01,8143.9,8.4012,392,38.97,23.3007,103
99,642.24,1586.22,1404.67,554.73,2388.04,9063.4,47.32,521.83,2388.06,8149.85,8.3946,393,39.01,23.3628,102
100,642.22,1590.5,1398.46,553.99,2388.06,9060.02,47.13,521.56,2388.09,8143.88,8.3864,391,38.94,23.3365,101
101,642.51,1589.2,1405.51,554.04,2388.01,9063.12,47.27,521.91,2388.05,8145.33,8.4215,393,38.73,23.4001,100
102,642,1588.4,1398.28,554.59,2388,9063.25,47.32,522.3,2388.04,8149.53,8.3802,390,38.92,23.4651,99
103,641.42,1588.56,1394.59,555,2387.99,9047.15,47.25,522.15,2388.03,8143.36,8.4262,390,38.95,23.374,98
104,642.72,1588.89,1411.72,554.05,2388.07,9061.61,47.35,521.9,2388.01,8144.49,8.4472,393,39.11,23.4196,97
105,642.12,1575.82,1406.51,554.76,2388.03,9059.63,47.35,522.13,2387.95,8138.59,8.4164,392,38.85,23.3241,96
106,642.75,1577.54,1401.66,554.81,2388.05,9063.33,47.32,522.23,2388.02,8142.78,8.4495,391,39.2,23.3465,95
107,642.06,1585.8,1402.85,553.91,2388,9059.68,47.57,521.92,2388.02,8143.94,8.4145,393,38.98,23.4065,94
108,642.29,1584.89,1399.92,554.95,2387.98,9059.47,47.29,522.32,2388.02,8139.31,8.412,392,38.92,23.3207,93
109,642.19,1593.32,1393.35,554.12,2388.07,9063.07,47.41,522.56,2388.05,8138.68,8.4082,391,39.16,23.3388,92
110,642.03,1583.96,1401.54,553.95,2388.04,9065.5,47.26,521.94,2388.02,8141.96,8.4196,393,38.81,23.3784,91
111,642.84,1587.65,1402.3,553.65,2388.03,9060.35,47.32,522.3,2388.05,8142.23,8.3999,392,38.88,23.3861,90
112,642.25,1585.09,1406.79,554.08,2388.06,9065.31,47.27,522.11,2387.99,8145.4,8.4402,392,39.03,23.4157,89
113,642.1,1582.54,1398.17,554.95,2388.01,9065.05,47.12,522.3,2388.03,8143.44,8.4088,393,38.99,23.3885,88
114,641.91,1588.96,1397.61,554.11,2388.05,9062.22,47.37,522.09,2388.02,8143.19,8.4344,392,38.8,23.333,87
115,642.44,1584.04,1400.39,554.42,2388.07,9055.5,47.33,521.59,2388.11,8143.17,8.4213,393,38.98,23.281,86
116,642.4,1590.13,1409.9,553.41,2388.01,9065.71,47.37,522.45,2388.05,8146.09,8.4366,392,39.01,23.4177,85
117,642,1581.18,1395.67,554.55,2388.07,9068.07,47.51,521.2,2388.07,8142.76,8.4159,392,38.98,23.3886,84
118,642.45,1590.2,1398.77,553.86,2388.09,9063.52,47.27,522.3,2388.05,8150.83,8.4344,393,39.05,23.4831,83
119,642.23,1592.56,1406.67,553.64,2388.1,9059.74,47.4,521.96,2388.05,8137.93,8.4678,392,38.8,23.387,82
120,641.97,1590.67,1403.04,553.84,2388.03,9060,47.27,522.17,2388.06,8144.6,8.4414,392,38.72,23.4453,81
121,641.9,1575.93,1405.73,553.76,2388.05,9059.34,47.38,522,2388.04,8149.14,8.4102,392,38.95,23.3682,80
122,642.44,1577.54,1396.89,553.56,2388.03,9064.37,47.42,522.02,2388.03,8142.19,8.4166,394,38.74,23.2658,79
123,642.47,1588.13,1407.06,553.48,2388.11,9047.54,47.31,521.78,2388.07,8144.72,8.3941,393,38.72,23.3137,78
124,642.34,1586.69,1393.51,553.6,2388,9070.33,47.4,521.43,2388.11,8139.38,8.4087,393,38.86,23.345,77
125,642.4,1589.06,1404.38,554.05,2388.04,9064.54,47.4,521.95,2388.04,8145.46,8.4077,392,38.93,23.3852,76
126,641.66,1585.06,1401.68,553.84,2388.05,9062.33,47.39,522.22,2388.05,8138.46,8.4106,393,39.01,23.4236,75
127,642.84,1591.97,1405.09,553.81,2388.05,9057.49,47.32,522.06,2388.07,8138.19,8.4234,393,38.9,23.3501,74
128,642.08,1587.6,1395.3,553.72,2388.05,9067.12,47.39,522.25,2388.06,8139.41,8.4322,392,38.81,23.3168,73
129,642.47,1597.59,1400.48,553.69,2388.09,9064.58,47.46,522.37,2388.1,8145.05,8.4208,391,38.94,23.3593,72
130,642.08,1593.67,1400.83,554.38,2388.05,9065.58,47.42,522.19,2388.08,8144.66,8.4122,391,38.91,23.3495,71
87,642.27,1587.08,1399.25,553.65,2388.07,9057.03,47.45,521.74,2388.08,8147.82,8.4464,394,38.8,23.3282,109
88,642.04,1586.72,1409.98,553.07,2388.05,9063.23,47.45,521.93,2388.07,8143.71,8.4273,393,38.97,23.3775,108
89,642.87,1587.07,1410.57,553.01,2388.11,9065.22,47.46,521.01,2388.12,8143.09,8.4264,394,38.76,23.4224,107
90,643.01,1585.65,1407.77,553.99,2388.1,9066.19,47.48,521.27,2388.08,8148.4,8.4146,393,38.9,23.3544,106
91,642.17,1585.98,1406.98,553.32,2388.07,9062.96,47.76,521.94,2388.07,8147.51,8.4306,394,38.83,23.4003,105
92,642.33,1585.98,1407.92,553.48,2388.07,9067.05,47.5,521.46,2388,8147.87,8.429,393,38.73,23.2569,104
93,642.27,1584.96,1413.55,553.3,2388.12,9070.81,47.34,521.77,2388.02,8147.38,8.4549,395,38.74,23.218,103
94,642.12,1588.32,1410.49,553.27,2388.08,9073.59,47.53,521.85,2388,8138.85,8.4165,392,38.93,23.2349,102
95,643,1589.67,1405.43,553.95,2388,9064.19,47.43,521.45,2388.09,8146.89,8.437,393,38.82,23.3666,101
96,642.32,1591.4,1408.72,553.36,2388.05,9071.29,47.43,521.81,2388.04,8140.98,8.4093,394,38.79,23.3088,100
97,642.39,1589.47,1412.55,553.68,2388.03,9066.36,47.43,521.37,2388.08,8144.26,8.4534,393,38.92,23.2416,99
98,642.56,1591,1408.27,553.66,2388.1,9060.41,47.42,521.09,2388.08,8140.63,8.4414,394,38.71,23.2201,98
99,642.43,1587.86,1404.24,553.28,2388.11,9069.36,47.42,522.19,2388.07,8148.2,8.4527,392,38.93,23.3279,97
100,643.23,1588.09,1410.34,553.75,2388.02,9068.8,47.6,522,2388.06,8152.58,8.47,393,38.68,23.3118,96
101,642.4,1590.5,1415.84,552.62,2388.06,9068.28,47.5,521.29,2388.12,8147.03,8.4784,394,38.93,23.3211,95
102,643.24,1595.19,1401.75,553.1,2388.05,9065.03,47.74,521.37,2388.06,8149.31,8.4333,392,38.8,23.3329,94
103,642.88,1588.28,1406.05,553.76,2388.05,9059.6,47.49,521.19,2388.09,8142.01,8.4568,392,38.98,23.2256,93
104,642.63,1587.95,1411.39,552.92,2388.08,9065.82,47.63,521.38,2388.09,8142.93,8.422,393,38.74,23.2705,92
105,642.86,1592.18,1413.81,553.22,2388.08,9065.37,47.62,521.39,2388.09,8144.35,8.4337,393,38.68,23.2611,91
106,643.05,1595.62,1408.83,553.27,2388.07,9076.74,47.5,520.84,2388.11,8144.17,8.4548,392,38.82,23.341,90
107,642.75,1594.66,1411.37,553.69,2388.1,9065.19,47.6,521.33,2388.11,8148.43,8.41,392,38.83,23.1518,89
108,642.71,1590.01,1401.82,553.24,2388.12,9070.67,47.44,521.53,2388.15,8145.15,8.4084,394,38.7,23.2632,88
109,642.47,1587.34,1402.53,553.19,2388.11,9067.14,47.53,521.7,2388.06,8145.41,8.4547,393,38.82,23.1446,87
110,642.92,1595.45,1403.2,552.9,2388.06,9073.36,47.46,521.25,2388.06,8148.33,8.4324,393,38.88,23.2356,86
111,642.67,1594.25,1406.57,552.62,2388.1,9075.09,47.51,521.46,2388.1,8149.33,8.47,393,38.96,23.1901,85
112,642.2,1591.06,1410.34,553.65,2388.13,9071.46,47.64,521.86,2388.07,8150.18,8.4176,393,38.92,23.2321,84
113,642.5,1586.36,1414.49,553.21,2388.03,9072.8,47.62,521.13,2388.1,8144.65,8.4723,394,38.7,23.3738,83
114,642.58,1594.94,1411.57,553.45,2388.1,9072.99,47.57,521.21,2388.02,8148.42,8.4354,392,38.66,23.3156,82
69,642.3,1586.31,1405.71,553.24,2388.05,9055.47,47.47,521.74,2388.06,8140.53,8.4302,392,38.81,23.4189,113
70,642.1,1585.79,1402.95,554.18,2388,9059.88,47.41,521.93,2388.11,8141.72,8.4135,392,38.93,23.4091,112
71,642.67,1585.24,1405.13,553.54,2388.09,9069.78,47.57,521.3,2388.09,8145.77,8.4204,392,38.86,23.3908,111
72,642.74,1594.35,1401.82,552.77,2388.07,9064.76,47.52,521.78,2388.08,8141.51,8.4548,392,38.74,23.2168,110
73,642.31,1588.56,1395.83,553.5,2388.02,9071.05,47.43,521.54,2388.08,8135.78,8.4799,393,38.87,23.3282,109
74,643.04,1580.01,1407.71,553.85,2388.06,9059.07,47.55,521.58,2388.06,8138.55,8.422,392,38.81,23.3196,108
75,642.32,1588.85,1402.76,553.53,2388.08,9054.15,47.46,521.77,2388.07,8143.45,8.4093,393,38.78,23.2428,107
76,642.52,1588.55,1405.47,553.64,2388.07,9064.62,47.58,521.55,2388.06,8135.7,8.4177,392,39.01,23.259,106
77,642.18,1582.22,1405.7,552.98,2388.11,9056.84,47.25,521.61,2388.02,8138.28,8.4682,392,38.9,23.3013,105
78,642.68,1588.81,1406.56,553.71,2388.05,9054.2,47.35,521.65,2388.1,8143.51,8.4178,393,38.85,23.3028,104
79,641.76,1585.87,1401.39,553.75,2388.09,9057.32,47.41,521.38,2388.06,8139.12,8.4294,394,38.91,23.3813,103
80,642.5,1587.97,1408.67,554.66,2388.04,9066.28,47.42,521.52,2388.06,8141.53,8.4034,391,39.01,23.3142,102
81,642.71,1589.41,1412.58,553.29,2388.08,9060.48,47.58,521.89,2388.08,8141.02,8.4137,395,38.73,23.2422,101
82,642.71,1597.33,1407.31,553.43,2388.08,9064.24,47.52,521.37,2388.11,8138.59,8.4152,392,38.78,23.3481,100
83,643.11,1588.02,1405.73,552.98,2388.13,9065.23,47.44,521.4,2388.06,8140.89,8.4415,393,38.82,23.3133,99
84,642.54,1587.47,1414.92,553.49,2388.09,9051.93,47.6,521.73,2388.11,8138.37,8.4636,393,38.93,23.4023,98
85,642.35,1590.7,1409.13,553.39,2388.06,9054.24,47.31,521.94,2388.13,8137.35,8.4237,394,38.76,23.3153,97
86,642.45,1585.11,1404.45,553.46,2388.05,9063.81,47.49,521.42,2388.05,8141.32,8.3904,393,38.73,23.288,96
87,642.06,1583.98,1407.81,553.24,2388.11,9058.33,47.47,521.75,2388.09,8138.84,8.4117,392,38.9,23.4093,95
88,642.4,1591.96,1403.93,553.7,2388.06,9063.66,47.32,521.27,2388.08,8143.39,8.4422,392,38.98,23.2711,94
89,643.03,1581.49,1406.63,553.14,2388,9056.4,47.51,521.71,2388.11,8140.67,8.4518,393,38.95,23.3454,93
90,642.38,1587.22,1405.56,553.56,2388.08,9062.04,47.26,521.7,2388.09,8145.09,8.4337,394,38.67,23.3205,92
91,642.23,1587.53,1406.15,553.74,2388.11,9059.57,47.5,521.95,2388.09,8140.93,8.3853,393,38.8,23.1624,91
92,642.6,1590.32,1410.63,553.04,2388.11,9058.24,47.4,521.58,2388.09,8139.22,8.4359,394,38.89,23.3002,90
93,642.33,1592.67,1403.33,553.18,2388.13,9064.94,47.26,521.82,2388.07,8136.27,8.4641,394,38.95,23.376,89
94,643.06,1590.49,1408.64,553.25,2388.1,9065.02,47.37,521.47,2388.06,8138.55,8.4118,392,38.85,23.2697,88
95,643.29,1587.1,1403.14,553.46,2388.11,9065.37,47.41,521.28,2388.16,8136.8,8.4458,394,38.99,23.2576,87
96,642.6,1593.3,1405.67,553.69,2388.07,9061.37,47.62,521.24,2388.07,8140.45,8.4442,392,38.81,23.3846,86
97,642.19,1589.82,1405.18,553.52,2388.09,9059.85,47.48,521.48,2388.13,8138.24,8.4546,391,38.92,23.2866,85
98,642.36,1582.83,1410.88,553.56,2388.07,9065.03,47.57,521.26,2388.06,8140.58,8.442,393,38.69,23.3015,84
64,642.41,1592.92,1407.3,552.89,2388.15,9060.17,47.51,521.47,2388.11,8136.77,8.4169,392,38.76,23.2874,95
65,642.16,1587.32,1402.45,553.07,2388.12,9068.81,47.58,521.58,2388.08,8142.2,8.4273,394,38.96,23.2919,94
66,643.12,1586.41,1411.15,553.38,2388.14,9062.46,47.58,521.65,2388.02,8142.89,8.4448,393,38.95,23.3027,93
67,642.85,1598.78,1413.08,552.64,2388.14,9057.65,47.51,521.96,2388.15,8133.59,8.4612,394,38.7,23.323,92
68,642.84,1591.35,1406.2,553.45,2388.09,9058.23,47.46,521.44,2388.12,8137.11,8.404,393,38.95,23.3544,91
69,642.86,1596.55,1409.31,553.16,2388.08,9057.37,47.55,521.2,2388.08,8136.1,8.4255,394,38.96,23.3517,90
70,642.8,1593.09,1422.02,553.59,2388.12,9060.2,47.58,521.81,2388.13,8139.75,8.4313,393,38.81,23.1919,89
71,642.35,1590.79,1401.8,553.48,2388.07,9063.9,47.38,521.53,2388.14,8139.36,8.4268,394,38.79,23.2331,88
72,642.41,1597.55,1404.34,552.66,2388.06,9060.7,47.85,520.51,2388.1,8134.7,8.4617,395,38.48,23.4198,87
73,643.17,1589.62,1402.4,552.97,2388.09,9055.04,47.48,521.31,2388.11,8134.47,8.4445,392,38.73,23.3142,86
74,642.4,1587.46,1406.27,553.3,2388.14,9059.75,47.59,521.34,2388.11,8138.64,8.4523,392,38.91,23.2436,85
75,642.65,1596.43,1401.12,554.54,2388.13,9060.55,47.52,521.33,2388.09,8142.32,8.4397,394,38.95,23.2929,84
76,642.23,1588.46,1411.65,553.56,2388.13,9060.01,47.62,521.39,2388.14,8137.62,8.4415,393,38.61,23.3696,83
77,642.87,1587.56,1414.77,553.44,2388.14,9051.78,47.52,521.2,2388.12,8141.21,8.494,394,38.89,23.2068,82
78,643.02,1592.07,1414.56,553.09,2388.09,9063.73,47.66,521.21,2388.15,8142.29,8.4778,394,38.75,23.3997,81
79,642.5,1586.28,1410.05,552.97,2388.13,9052.61,47.55,521.22,2388.11,8141.49,8.4302,393,38.67,23.4101,80
80,642.85,1592.38,1413,553.64,2388.11,9062.59,47.5,520.45,2388.13,8139.8,8.4617,394,38.69,23.2749,79
81,642.86,1583.48,1410.48,552.76,2388.12,9060.55,47.83,521.01,2388.09,8136.25,8.4246,393,38.83,23.2744,78
82,642.32,1592.11,1415.33,552.38,2388.15,9062.9,47.65,521.54,2388.11,8141.27,8.4499,392,38.85,23.3256,77
83,643.46,1589.91,1417.57,553.33,2388.13,9059.18,47.74,521.82,2388.16,8141.65,8.4148,394,38.66,23.2498,76
84,642.38,1589.01,1407.39,553.13,2388.12,9062.22,47.65,521.3,2388.11,8133.35,8.465,394,38.83,23.4258,75
85,642.99,1592.08,1417.04,553.44,2388.12,9062.46,47.53,521.5,2388.15,8140.35,8.4719,393,38.7,23.2765,74
86,642.3,1595.45,1412.35,553.44,2388.16,9060.95,47.68,521.47,2388.14,8133.65,8.4738,393,38.67,23.3321,73
87,643.1,1596.51,1413.52,553.37,2388.11,9055.74,47.53,521.2,2388.11,8136.5,8.4745,394,38.83,23.3708,72
88,643.06,1591.54,1416.07,553.36,2388.13,9062.76,47.46,521.32,2388.1,8138.63,8.4641,392,38.59,23.2018,71
89,643.48,1590.49,1411.85,553.68,2388.15,9064.25,47.61,521.22,2388.08,8143.52,8.4679,394,38.84,23.2753,70
90,642.67,1590.04,1413.8,553.51,2388.16,9067.04,47.51,521.2,2388.1,8138.02,8.4244,392,38.68,23.326,69
91,642.65,1584.48,1409.99,553.13,2388.14,9069.39,47.59,521.57,2388.19,8137.27,8.4488,393,38.78,23.254,68
92,643.01,1587.86,1414.97,552.83,2388.14,9067.67,47.65,521.45,2388.14,8133.44,8.4485,393,38.75,23.3706,67
93,642.5,1586.8,1406.9,553.54,2388.16,9056.47,47.48,520.94,2388.15,8140.24,8.4485,394,38.91,23.216,66
94,642.33,1599.11,1418.44,553.17,2388.16,9059.4,47.75,520.94,2388.11,8141.62,8.4516,393,38.77,23.2851,65
95,643.11,1594.29,1414.71,553.81,2388.1,9059,47.75,521.22,2388.14,8132.24,8.4494,395,38.68,23.2631,64
96,642.44,1593.83,1415.09,553,2388.14,9057.61,47.64,520.96,2388.08,8139.35,8.4742,394,38.62,23.2174,63
97,643.21,1591.07,1413.72,553.22,2388.16,9054.53,47.75,521.42,2388.13,8134.51,8.4631,394,38.99,23.2968,62
73,642.85,1590.2,1407.48,553.37,2388.08,9037.43,47.3,521.2,2388.1,8125.55,8.4593,392,38.8,23.3026,98
74,642.22,1584.28,1409.37,552.95,2388.07,9037.22,47.46,521.63,2388.08,8124.58,8.4715,392,39.05,23.3422,97
75,642.68,1593.18,1411.24,553.65,2388.09,9047.28,47.64,521.53,2388.13,8126.98,8.4622,394,38.67,23.2209,96
76,642.79,1591.41,1406.27,553.36,2388.13,9043.94,47.68,521.35,2388.09,8127.71,8.4411,392,39.02,23.3288,95
77,642.43,1594.22,1408.53,553.34,2388.13,9047.23,47.58,521.82,2388.16,8118.21,8.4256,393,38.82,23.4415,94
78,642.76,1587.6,1411.61,553.71,2388.1,9048.23,47.62,521.38,2388.17,8123.06,8.4429,390,39.04,23.3077,93
79,642.84,1582.68,1413.18,553.57,2388.09,9046.21,47.53,521.42,2388.11,8124.75,8.4368,392,38.79,23.2713,92
80,642.75,1593.82,1406.21,553.14,2388.12,9042.24,47.52,521.24,2388.09,8123.32,8.4126,393,38.88,23.311,91
81,642.67,1589.55,1405.92,553.28,2388.12,9041.82,47.59,521.32,2388.07,8126.57,8.4171,393,38.85,23.2601,90
82,642.65,1585.97,1407.54,553.16,2388.08,9044.36,47.55,521.5,2388.1,8124.81,8.4355,392,38.92,23.1745,89
83,642.59,1587.24,1408.22,552.85,2388.14,9052.38,47.84,521.54,2388.15,8123.6,8.4693,393,38.83,23.2861,88
84,642.56,1588.8,1411.69,553.72,2388.12,9045.12,47.4,522.14,2388.1,8125.28,8.4607,391,38.77,23.258,87
85,642.4,1589.23,1404.18,553.64,2388.12,9056.44,47.62,521.82,2388.11,8124.08,8.4146,394,38.9,23.2472,86
86,642.6,1591.05,1407.47,553.16,2388.1,9047.38,47.58,521.73,2388.17,8126.84,8.4486,392,38.66,23.288,85
87,642.38,1590.4,1406.92,552.78,2388.16,9041.15,47.39,520.98,2388.16,8119.16,8.4119,393,38.76,23.2998,84
88,642.83,1587.11,1404.05,552.99,2388.17,9046.34,47.52,521.24,2388.07,8121.6,8.4818,394,38.73,23.4232,83
89,643.14,1596.21,1410.57,553.64,2388.08,9047.96,47.69,521.39,2388.16,8121.51,8.4471,393,38.83,23.3039,82
90,643.33,1587.6,1402.97,553.07,2388.16,9046.31,47.67,521.41,2388.15,8121.73,8.432,394,38.81,23.1895,81
91,642.76,1588.03,1411.44,553.6,2388.16,9044.28,47.55,521,2388.09,8120.69,8.4685,392,39,23.3672,80
81,643.31,1589.78,1409.91,553.62,2388.09,9050.71,47.43,521.38,2388.12,8129.01,8.408,394,38.94,23.2134,114
82,642.24,1586.66,1404.55,554.38,2388.09,9050.44,47.5,521.09,2388.11,8132.27,8.4409,392,38.81,23.267,113
83,642.21,1584.46,1410.64,553.27,2388.11,9046.38,47.5,520.94,2388.12,8131.1,8.4539,395,38.75,23.3345,112
84,642.67,1597,1408.25,553.49,2388.16,9055.6,47.48,521.02,2388.15,8133.24,8.4147,393,38.84,23.2865,111
85,642.99,1589.45,1405.64,553.07,2388.13,9054.8,47.42,521.5,2388.05,8136.87,8.4305,395,38.69,23.2868,110
86,643.23,1584.84,1407.81,552.76,2388.1,9057.41,47.57,521.2,2388.1,8133.92,8.4246,393,38.73,23.2219,109
87,643.01,1588.51,1412.47,553.45,2388.1,9052.04,47.48,521.67,2388.09,8134.44,8.4228,392,38.93,23.4679,108
88,643.14,1594.67,1413.3,553.24,2388.13,9055.47,47.47,521.43,2388.09,8128.89,8.4358,394,38.9,23.4242,107
89,642.43,1589.96,1406.46,553.2,2388.12,9047.94,47.61,521.46,2388.11,8124.19,8.4655,393,38.84,23.2803,106
90,642.48,1589.25,1399.51,553.48,2388.13,9053.09,47.6,521.43,2388.08,8140.2,8.417,393,38.65,23.2607,105
91,642.19,1589.17,1411.22,553.5,2388.16,9045.49,47.57,521.75,2388.06,8129.41,8.4449,394,38.92,23.3045,104
92,642.52,1592.64,1405.69,552.88,2388.09,9050.17,47.44,521.75,2388.08,8137.89,8.4834,394,38.9,23.2929,103
93,642.89,1591.07,1409.64,553.7,2388.09,9055.18,47.58,521.42,2388.14,8140.62,8.444,393,38.86,23.3233,102
94,642.77,1586.61,1407.9,553.26,2388.09,9058.64,47.48,521.43,2388.16,8134.56,8.4604,394,38.73,23.3036,101
