date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,T
161,642.34,1597.74,1410.86,552.82,2388.13,9065.37,47.66,520.99,2388.13,8142.22,8.4661,395,38.73,23.206,115
162,643.22,1588.33,1413.54,552.43,2388.13,9065.45,47.65,521.05,2388.13,8141.27,8.4372,395,38.71,23.2747,114
163,642.59,1595.33,1415.07,553.29,2388.18,9070.21,47.72,520.96,2388.12,8143.29,8.4505,391,38.75,23.2826,113
164,642.82,1585.12,1412.76,552.64,2388.07,9057.96,47.47,521.44,2388.09,8136.69,8.4555,394,38.79,23.2589,112
165,642.53,1594.23,1413.01,552.79,2388.14,9068.97,47.42,521.22,2388.16,8147.67,8.4344,394,38.86,23.3035,111
166,642.45,1596.94,1417.27,552.66,2388.1,9067.03,47.77,520.92,2388.11,8139.55,8.4798,395,38.79,23.2592,110
167,643.13,1605.29,1411.91,553.33,2388.11,9063.87,47.72,520.73,2388.16,8140.73,8.465,393,38.8,23.2471,109
168,642.76,1593.78,1413.62,553.64,2388.16,9070.64,47.69,520.62,2388.13,8142.7,8.4289,394,38.6,23.2101,108
169,642.72,1588.5,1419.45,552.27,2388.13,9064.6,47.81,521.06,2388.11,8147.14,8.4907,394,38.69,23.2985,107
170,643.34,1594.93,1414.3,553.28,2388.11,9064.7,47.79,522.04,2388.13,8144.5,8.4395,393,38.69,23.1922,106
171,642.64,1596.4,1413.84,553.05,2388.17,9072.55,47.61,520.69,2388.09,8142.49,8.4427,394,38.87,23.1997,105
172,642.58,1589.93,1417,552.9,2388.09,9064.83,47.64,521.17,2388.12,8145.73,8.446,395,38.68,23.1511,104
173,642.79,1593.86,1414.82,552.46,2388.08,9062.31,47.58,520.63,2388.16,8148.73,8.4557,394,38.7,23.2635,103
174,642.63,1590.38,1416.95,552.75,2388.1,9076.64,47.66,521.25,2388.11,8145.91,8.4507,395,38.68,23.2352,102
175,642.82,1602.2,1410.78,552.78,2388.09,9071.75,47.61,520.96,2388.1,8139.61,8.451,394,38.69,23.2046,101
176,642.61,1598.06,1412.63,553.05,2388.12,9071.97,47.79,521.15,2388.16,8151.01,8.4628,394,38.74,23.2477,100
177,643,1591.71,1414.36,552.73,2388.12,9067.66,47.69,520.98,2388.07,8148.45,8.4627,393,38.69,23.1684,99
178,642.83,1592.44,1408.41,552.85,2388.13,9075.39,47.82,520.6,2388.11,8143.95,8.4692,395,38.67,23.197,98
179,642.94,1590.75,1414.6,553.18,2388.12,9066.63,47.61,521,2388.12,8147.65,8.4623,394,38.79,23.241,97
180,642.96,1591.41,1414.26,552.84,2388.13,9074.38,47.78,520.78,2388.12,8148.69,8.4561,396,38.67,23.3686,96
181,642.49,1585.32,1412.61,553.35,2388.11,9064.89,47.59,520.82,2388.12,8150.42,8.4371,394,38.7,23.2691,95
182,643.13,1589.24,1417.81,553.1,2388.15,9070.89,47.72,520.97,2388.15,8143.34,8.5055,394,38.58,23.2944,94
183,642.89,1593.07,1419.61,552.8,2388.16,9074.23,47.69,520.82,2388.16,8151.84,8.4512,394,38.79,23.2165,93
184,643.14,1586.26,1415.06,552.42,2388.12,9072.1,47.63,520.68,2388.1,8146.76,8.4309,393,38.63,23.2557,92
185,642.44,1603.28,1412.83,553.05,2388.14,9079.24,47.66,520.57,2388.14,8146.98,8.4518,393,38.8,23.2595,91
186,643.26,1593.33,1411.88,553.1,2388.1,9076.21,47.74,520.93,2388.1,8149.14,8.4764,392,38.79,23.215,90
187,643.07,1590.25,1417.3,552.98,2388.06,9068.83,47.71,520.72,2388.11,8149.6,8.4888,394,38.82,23.2431,89
188,642.73,1589.98,1413.73,553.12,2388.12,9073.97,47.69,521.46,2388.17,8151.28,8.4446,394,38.74,23.1801,88
189,643.22,1587.95,1417.44,552.23,2388.1,9071.57,47.58,520.56,2388.14,8148.84,8.4653,394,38.66,23.224,87
190,643.24,1592.88,1415.28,553.11,2388.1,9082.21,47.79,520.81,2388.14,8147.76,8.4335,394,38.64,23.1986,86
191,642.74,1593.95,1411.49,553.03,2388.11,9076.78,48,521.29,2388.12,8151.66,8.4549,393,38.62,23.295,85
192,642.91,1601.2,1419.53,552.71,2388.14,9078.69,47.9,520.9,2388.15,8147.45,8.4614,394,38.56,23.2483,84
193,642.95,1591.95,1411.33,553.02,2388.07,9065.08,47.48,520.8,2388.15,8151.49,8.4797,395,38.66,23.2396,83
194,642.95,1596.1,1416.24,552.53,2388.12,9078.36,47.75,521.01,2388.17,8154.14,8.4561,395,38.76,23.251,82
195,643.13,1597.06,1420.03,553.34,2388.08,9075.7,47.73,520.78,2388.09,8153.42,8.4742,395,38.72,23.2159,81
196,642.75,1591.89,1410.93,553.06,2388.11,9079,47.74,521.17,2388.08,8150.94,8.5016,392,38.81,23.1866,80
197,642.68,1594.42,1412.75,552.97,2388.12,9080.03,47.78,521.13,2388.11,8152.98,8.4539,393,38.48,23.2489,79
198,642.43,1593.62,1417.22,552.95,2388.16,9080.82,48,521.09,2388.09,8153.86,8.4411,394,38.62,23.0884,78
199,643,1592.82,1416.02,552.57,2388.13,9074.41,47.81,521.28,2388.1,8160.42,8.4731,393,38.84,23.1636,77
200,643.13,1592.04,1415.89,553.14,2388.1,9087.53,47.76,521.19,2388.12,8152.14,8.476,393,38.78,23.2743,76
201,643.12,1589.61,1410.95,552.45,2388.11,9081.99,47.68,520.93,2388.11,8150.91,8.4511,394,38.79,23.2072,75
202,642.58,1594.01,1412.3,553,2388.14,9080.92,47.82,520.71,2388.11,8155.57,8.4634,393,38.62,23.2829,74
203,642.94,1593.56,1414.03,552.65,2388.1,9081.13,47.74,521.26,2388.11,8160.14,8.4958,395,38.68,23.1846,73
204,643.14,1594,1411.93,551.76,2388.14,9078.47,47.76,520.68,2388.1,8159.84,8.5018,395,38.62,23.2148,72
205,643.83,1586.47,1417.16,552.69,2388.14,9075.73,47.7,521.27,2388.15,8156.59,8.4541,395,38.54,23.1939,71
206,643.06,1591.91,1418.66,551.96,2388.16,9077.61,47.63,520.92,2388.09,8156.48,8.4686,393,38.63,23.2263,70
207,643.27,1596.96,1414.3,552.5,2388.15,9083.54,47.75,521.11,2388.1,8154.29,8.4865,396,38.68,23.2141,69
208,642.5,1594.88,1412.43,552.84,2388.12,9075.84,47.66,521.34,2388.11,8158.72,8.4921,394,38.75,23.2787,68
209,642.88,1589.1,1419.13,552.88,2388.11,9082.2,47.75,520.83,2388.1,8158.76,8.4517,394,38.6,23.2505,67
210,643.24,1594.84,1417.75,553.48,2388.15,9082.77,47.63,521.02,2388.07,8153.61,8.4566,394,38.9,23.0961,66
211,643.11,1585.46,1418.08,552.3,2388.14,9081.82,47.84,520.9,2388.12,8163.18,8.4598,395,38.71,23.1527,65
212,643.13,1595.33,1418.17,552.54,2388.11,9087.44,47.86,521.26,2388.11,8157.09,8.47,394,38.56,23.1274,64
213,642.55,1600.45,1407.89,552.7,2388.06,9089.63,47.79,520.54,2388.12,8162.3,8.4895,395,38.6,23.2244,63
214,643.66,1596.02,1423.62,552.86,2388.06,9087.93,47.72,520.66,2388.1,8163.83,8.4948,394,38.62,23.0813,62
215,643.45,1597.34,1411.25,552.66,2388.12,9085.75,47.71,521.16,2388.12,8156.28,8.4775,395,38.51,23.2339,61
216,643.12,1587.95,1410.05,552.78,2388.17,9093.99,47.7,521.02,2388.14,8162.83,8.4746,395,38.63,23.1271,60
83,642.56,1586.05,1405.66,553.23,2388.1,9051.55,47.46,521.85,2388.04,8127.2,8.4136,393,39.1,23.2385,55
84,642.32,1587.27,1406.76,553.56,2388.15,9047.42,47.72,521.96,2388.04,8131.94,8.4423,391,38.85,23.3075,54
85,643.23,1591.86,1410.13,553.58,2388.13,9038.29,47.5,521.48,2388.13,8121.92,8.4204,392,38.74,23.2924,53
86,642.47,1592.56,1399.88,553.6,2388.12,9038.8,47.31,521.24,2388.15,8129.96,8.462,392,38.69,23.2527,52
87,642.8,1588.81,1402.26,553.61,2388.06,9038.87,47.58,521.55,2388.1,8126.11,8.4544,393,38.8,23.3064,51
88,642.75,1599.27,1408.98,553.58,2388.14,9045.86,47.64,521.61,2388.12,8130.21,8.4413,393,38.91,23.2624,50
89,642.46,1592.36,1404.99,552.99,2388.1,9046.01,47.59,521.63,2388.13,8123.68,8.4667,395,38.75,23.3636,49
90,642.65,1597.61,1411.84,553.84,2388.13,9045.14,47.39,521.36,2388.13,8124.46,8.4446,394,38.85,23.3086,48
91,642.35,1589.37,1406.06,552.97,2388.16,9052,47.39,520.76,2388.16,8135.35,8.4437,394,38.8,23.2717,47
92,643.01,1593.74,1407.3,552.93,2388.14,9049.45,47.52,521.02,2388.1,8132.12,8.4573,392,38.78,23.2635,46
93,642.98,1588.27,1418.15,552.56,2388.09,9047.78,47.7,521.35,2388.1,8124.7,8.4601,392,38.88,23.368,45
94,642.91,1590.64,1409.46,553.26,2388.16,9045.39,47.66,521.16,2388.14,8129.2,8.4087,394,38.89,23.3145,44
95,642.41,1587.08,1405.52,554,2388.04,9043.3,47.58,521.27,2388.08,8127.18,8.4611,393,38.9,23.3544,43
96,642.76,1594.76,1408.29,553.26,2388.12,9044.48,47.62,521.37,2388.14,8114.92,8.4391,396,38.8,23.2794,42
97,643.38,1591.7,1411.89,552.69,2388.17,9043.14,47.55,520.98,2388.13,8124.7,8.4607,393,38.57,23.2508,41
98,642.63,1590.07,1411.66,552.9,2388.15,9041.05,47.65,521.48,2388.14,8124.32,8.4761,394,38.85,23.303,40
99,642.75,1590.26,1405.13,553.15,2388.17,9047.66,47.56,521.7,2388.15,8125.26,8.4651,392,39,23.2346,39
100,642.75,1592.96,1412.69,553.95,2388.12,9043.93,47.62,520.76,2388.18,8121.91,8.468,394,38.8,23.1595,38
101,643.06,1592.18,1409.28,553.4,2388.18,9047.85,47.77,520.58,2388.17,8130.06,8.441,393,38.91,23.3392,37
102,642.63,1594.27,1415.28,552.49,2388.18,9048.84,47.61,521.02,2388.17,8123.37,8.4499,396,38.75,23.1909,36
103,642.6,1595.82,1411.74,553.19,2388.13,9040.78,47.63,521.04,2388.17,8118.3,8.4515,394,38.65,23.1925,35
104,642.76,1594.99,1416.7,553.03,2388.13,9046.2,47.66,521.16,2388.22,8123.86,8.4696,395,38.69,23.3088,34
105,643.19,1585.36,1415.03,553.61,2388.17,9049.94,47.78,520.96,2388.19,8127.15,8.4737,392,38.73,23.2044,33
106,642.78,1592.44,1417.99,553.42,2388.19,9042.35,47.68,521.23,2388.14,8124.03,8.4841,394,38.44,23.2652,32
107,643.24,1592.31,1413.01,552.5,2388.15,9048.24,47.73,520.54,2388.17,8120.44,8.459,394,38.74,23.2979,31
108,642.42,1593.71,1413.3,553.11,2388.18,9044.3,47.78,520.76,2388.21,8121.17,8.4752,394,38.75,23.1364,30
109,643.55,1592.04,1413.98,552.12,2388.18,9052.47,47.7,520.94,2388.17,8122.51,8.4891,395,38.56,23.2547,29
110,643.03,1601.55,1413.33,552.6,2388.19,9038.25,47.64,520.52,2388.16,8118.94,8.4334,394,38.61,23.3253,28
88,642.46,1587.3,1400.11,553.2,2388.05,9056.7,47.59,521.46,2388.13,8138.77,8.4338,392,38.89,23.3638,60
89,642.56,1590.26,1398.19,554.07,2388.12,9056.77,47.35,521.84,2388.03,8145.28,8.4484,394,38.81,23.3328,59
90,642.55,1590.39,1411.2,553.41,2388.09,9060.41,47.6,521.27,2388.11,8137.46,8.4519,392,38.84,23.2538,58
91,642.73,1595.35,1406.87,553.54,2388.1,9053.54,47.64,521.36,2388.14,8133.14,8.4245,394,38.9,23.4059,57
92,642.92,1592.66,1413.84,552.96,2388.05,9056.75,47.55,520.94,2388.05,8134.6,8.4209,393,38.93,23.2621,56
93,642.39,1590.18,1407.21,553.35,2388.12,9057.96,47.56,521.93,2388.08,8139.9,8.4281,392,38.68,23.3493,55
94,642.63,1600.35,1413.54,553.59,2388.06,9066.08,47.54,521.5,2388.12,8138.21,8.4146,394,38.75,23.2756,54
95,642.32,1588.33,1412.62,552.87,2388.16,9060.49,47.45,521.76,2388.11,8143.77,8.4454,393,38.64,23.1907,53
96,642.93,1589.02,1409.51,554.19,2388.06,9059.96,47.48,521.37,2388.09,8142.26,8.4273,394,38.71,23.2507,52
97,642.79,1584.44,1411.82,552.77,2388.07,9057.61,47.4,521.33,2388.05,8134.54,8.4598,393,38.96,23.297,51
98,642.47,1588.44,1407.33,552.8,2388.16,9062.09,47.46,521.68,2388.15,8138.53,8.4531,396,38.79,23.3317,50
99,642.48,1590.97,1407,553.41,2388.1,9066.31,47.65,521.79,2388.18,8138.05,8.4381,394,38.75,23.3092,49
100,642.24,1592.93,1406.27,554.31,2388.14,9064.01,47.6,521.24,2388.12,8143.46,8.4427,392,38.82,23.2163,48
101,642.43,1591.55,1408.5,553.5,2388.12,9064.79,47.75,521.67,2388.1,8130.98,8.4226,394,38.77,23.2055,47
102,643.07,1584.15,1409.92,553.25,2388.11,9063.07,47.48,521.79,2388.09,8138.48,8.4719,393,38.73,23.2679,46
103,642.97,1592.68,1419.79,552.41,2388.12,9064.23,47.65,521.1,2388.13,8136.25,8.4451,395,38.82,23.2441,45
145,642.36,1585.7,1398.05,553.64,2388.02,9056.63,47.51,522.34,2388.04,8149.47,8.4138,392,38.58,23.4505,87
146,642.23,1588.89,1407.35,553.99,2388.05,9060.02,47.32,522.1,2388.1,8140.79,8.416,393,39,23.3135,86
147,642.84,1590.65,1399.11,553.58,2388.08,9056.42,47.26,521.76,2388.07,8144.12,8.4371,392,38.98,23.328,85
148,642.3,1587.05,1403.75,554.27,2388.04,9057.08,47.47,521.65,2388.04,8142.45,8.4229,393,39.08,23.3833,84
149,642.29,1589.45,1399.39,554.32,2388.06,9057.61,47.4,521.9,2388.01,8142.27,8.4399,392,38.85,23.3294,83
150,642.06,1589.26,1396.57,554.52,2388.03,9058.34,47.72,521.6,2388.09,8141.89,8.4261,391,38.89,23.3266,82
151,642.12,1596.17,1407.15,554.04,2388.05,9054.49,47.37,521.78,2388.04,8139,8.3837,394,38.87,23.4164,81
152,642.44,1589.44,1400.62,553.49,2388.03,9063.76,47.53,521.85,2388.02,8141.08,8.4051,395,38.9,23.3299,80
153,642.27,1588.45,1403.3,553.51,2388.05,9057.01,47.48,522.25,2388.1,8139.44,8.4501,393,38.99,23.3049,79
154,642.89,1585.93,1400.01,553.57,2388.06,9060.48,47.43,522.05,2388.04,8142.38,8.414,392,38.89,23.3972,78
155,642.65,1587.9,1405.22,552.37,2388.07,9061.24,47.39,521.23,2388.03,8143.46,8.4367,392,38.93,23.4012,77
156,643.02,1589.37,1413.16,553.77,2388.08,9054.86,47.56,521.9,2388.02,8136.8,8.452,393,38.81,23.3266,76
157,642.51,1589.66,1404.14,553.6,2388.05,9063.51,47.44,521.84,2388.02,8138.31,8.4379,393,38.82,23.2664,75
158,642.34,1585.76,1404.45,553.61,2388.14,9062.63,47.4,521.96,2388.09,8147.65,8.4317,391,38.71,23.2747,74
159,642.4,1593.71,1412.32,553.58,2388.05,9056.01,47.45,521.54,2388.11,8139.07,8.4482,396,38.91,23.3147,73
160,641.94,1583.27,1402.75,553.45,2388.08,9058.87,47.48,522.17,2388.1,8143.03,8.4344,393,38.77,23.3337,72
161,642.41,1589.77,1402.99,553.43,2388.09,9060.46,47.35,521.48,2388.06,8137.59,8.4209,392,38.85,23.3329,71
162,642.56,1594.93,1407.6,553.93,2388.08,9059.53,47.4,522.13,2388.07,8135.51,8.4104,390,38.85,23.3815,70
163,642.49,1590.16,1404.63,553.98,2388.11,9060.39,47.55,521.56,2388.11,8139.4,8.4345,393,38.75,23.2671,69
164,642.89,1586.12,1399.07,553.98,2388.14,9064.29,47.59,521.87,2388.08,8139.89,8.446,393,39.14,23.3612,68
165,641.99,1592.58,1401.71,552.9,2388.04,9061.36,47.44,521.65,2388.05,8138.68,8.4388,393,38.96,23.2786,67
166,642.39,1592.19,1407.49,553.22,2388.09,9065.26,47.44,521.79,2388.13,8140.3,8.4284,393,38.84,23.1786,66
167,642.59,1595.82,1401.69,553.51,2388.13,9052.16,47.47,521.11,2388.11,8138.06,8.4383,394,38.82,23.4042,65
168,642.95,1585.57,1406.48,553.12,2388.11,9056.71,47.45,522.05,2388.08,8137.48,8.4426,392,38.75,23.3473,64
169,643.08,1585.13,1402.83,553.12,2388.13,9063.16,47.59,521.39,2388.06,8135.25,8.4467,393,38.81,23.217,63
170,642.82,1597.36,1409.61,553.09,2388.1,9061.49,47.67,521.72,2388.01,8145.4,8.466,393,38.92,23.1998,62
171,642.62,1585.32,1403.53,552.97,2388.08,9063.96,47.66,521.46,2388.16,8143.62,8.4832,394,38.83,23.282,61
172,642.61,1588.63,1410.88,552.96,2388.14,9059.44,47.57,521.46,2388.09,8139.91,8.4631,394,38.67,23.3295,60
173,642.43,1583.66,1404.61,553.74,2388.09,9062.75,47.57,521.33,2388.08,8142.33,8.4125,393,38.79,23.2746,59
174,642.31,1592.14,1410.45,552.88,2388.09,9052.88,47.6,521.55,2388.11,8139.66,8.405,394,38.76,23.3065,58
175,642.67,1592.45,1418.83,553.99,2388.1,9063.04,47.57,521.43,2388.14,8137.56,8.4446,394,38.65,23.2135,57
176,642.46,1590.88,1409.38,552.92,2388.08,9067.22,47.45,521.52,2388.11,8137.38,8.4032,394,38.58,23.3245,56
177,643.05,1590.96,1405.81,553.2,2388.06,9068.22,47.49,521.51,2388.04,8142.78,8.444,395,38.9,23.4004,55
178,642.55,1599.13,1410.31,552.5,2388.1,9062.08,47.62,521.33,2388.09,8139.39,8.436,393,38.94,23.251,54
179,643.04,1596.13,1404.63,553.57,2388.1,9058.94,47.64,520.86,2388.12,8137.5,8.4453,392,38.95,23.294,53
180,642.76,1595.89,1416.18,553.04,2388.09,9066.59,47.65,521.43,2388.05,8139.2,8.4554,392,38.86,23.2266,52
181,643.03,1596.71,1410.45,553.52,2388.13,9063.12,47.45,521.15,2388.07,8143.72,8.4519,394,38.86,23.3088,51
182,642.68,1590.39,1412.47,553.18,2388.1,9062.77,47.53,521.32,2388.14,8138.82,8.4415,394,38.87,23.2384,50
183,642.3,1587.56,1411.66,553.51,2388.12,9058.51,47.76,520.9,2388.01,8142.98,8.4523,394,38.75,23.4106,49
184,642.87,1596.72,1410.78,553.17,2388.17,9054.56,47.78,521.38,2388.12,8139.96,8.4869,392,38.71,23.175,48
185,643.08,1594.19,1412.15,553.99,2388.12,9060.18,47.52,520.84,2388.09,8138.35,8.4346,394,38.84,23.2264,47
186,642.49,1591.65,1408.31,553.04,2388.11,9057.64,47.67,521.39,2388.06,8134.59,8.4606,394,38.68,23.2328,46
187,643.03,1586.02,1405.76,552.4,2388.16,9068.12,47.62,521.07,2388.15,8140.97,8.4359,395,38.72,23.3242,45
110,642.54,1594.34,1402.25,552.79,2388.09,9059.85,47.59,521.5,2388.04,8140.39,8.4388,393,38.97,23.3262,63
111,643.16,1594.15,1412.5,553.75,2388.11,9066.8,47.41,521.78,2388.15,8140.97,8.4483,395,38.79,23.3958,62
112,643.11,1591.99,1407.55,553.35,2388.11,9061.1,47.58,521.3,2388.09,8140.43,8.4796,394,38.66,23.3286,61
113,642.45,1592.23,1406.55,552.96,2388.12,9070.94,47.65,521.51,2388.12,8148.18,8.4517,394,38.73,23.4086,60
114,642.69,1594.03,1409.34,552.43,2388.14,9063.61,47.56,521.01,2388.12,8150.42,8.4547,393,38.79,23.2735,59
115,642.8,1591.34,1407.75,553.42,2388.11,9063.33,47.54,521.16,2388.09,8141.3,8.4102,394,38.9,23.3267,58
116,643.24,1592.96,1410.35,553.12,2388.07,9062.71,47.55,521.38,2388.11,8144.59,8.4696,393,38.75,23.2716,57
117,643.09,1587.04,1416.93,552.95,2388.1,9068.04,47.6,521.15,2388.09,8151.99,8.4731,393,38.85,23.2779,56
118,643.1,1598.22,1409.86,552.96,2388.15,9073.95,47.55,521.1,2388.14,8148.26,8.4662,395,38.82,23.3381,55
119,642.93,1601.9,1411.48,553.42,2388.04,9068.71,47.84,521.26,2388.07,8145.54,8.449,393,38.77,23.3238,54
120,642.95,1589.43,1414.06,552.7,2388.09,9079.02,47.4,521.5,2388.11,8148.74,8.4353,396,38.75,23.2008,53
121,642.34,1595.83,1412.15,553.35,2388.09,9081.15,47.65,520.92,2388.08,8149.56,8.4781,393,38.71,23.3712,52
122,642.32,1583.33,1420.57,552.62,2388.1,9071.54,47.51,521.25,2388.08,8154.03,8.4488,394,38.75,23.2756,51
123,643.41,1594.83,1414.63,552.77,2388.09,9070.42,47.66,521.18,2388.07,8151.39,8.465,393,38.86,23.2641,50
124,643.54,1594.6,1418.02,553.64,2388.07,9066.29,47.57,521.22,2388.12,8142.68,8.4651,394,38.63,23.1732,49
125,643,1587.03,1414.03,552.89,2388.1,9069.48,47.78,521.43,2388.14,8149.79,8.4778,394,38.86,23.2735,48
126,642.73,1592.98,1417.84,552.97,2388.1,9074.16,47.53,521.12,2388.1,8147.97,8.4656,394,38.73,23.2664,47
127,643.08,1591.67,1408.61,552.61,2388.11,9078.07,47.69,521.15,2388.06,8151.14,8.4479,394,38.71,23.263,46
128,642.52,1591.75,1412.43,552.97,2388.1,9072.21,47.71,520.5,2388.1,8154.93,8.4591,393,38.58,23.2718,45
129,642.64,1591.77,1414.79,552.7,2388.12,9082.96,47.83,521.19,2388.12,8145.85,8.4318,394,38.68,23.2551,44
130,643.19,1592.78,1418.57,552.43,2388.14,9078.88,47.88,520.72,2388.07,8154.65,8.4593,394,38.61,23.2274,43
131,643.08,1594.65,1413.4,552.41,2388.12,9070.41,47.61,520.73,2388.11,8154.15,8.4571,394,38.77,23.2466,42
132,643.45,1595.35,1411.76,552.82,2388.11,9076.56,47.92,520.98,2388.08,8150.35,8.4639,393,38.67,23.1271,41
133,643.27,1596.23,1410.27,552.75,2388.12,9081.53,47.7,521.03,2388.15,8155.87,8.5138,394,38.64,23.2095,40
134,642.97,1590.9,1419.92,552.62,2388.1,9082.52,47.56,520.64,2388.13,8153.1,8.4321,395,38.68,23.176,39
135,643.45,1589.47,1411.56,553.02,2388.05,9075.08,48.04,520.92,2388.16,8156.57,8.4498,393,38.69,23.2795,38
136,643.23,1586.91,1415.23,552.87,2388.14,9084.62,47.83,521.04,2388.18,8157.9,8.4507,395,38.66,23.0745,37
105,641.59,1582.51,1400.92,553.74,2388.03,9059.92,47.26,522.11,2388.05,8141.2,8.4149,393,39.05,23.3943,81
106,642.01,1584.72,1404.63,554.34,2388.08,9070.63,47.29,522.42,2388.12,8142.57,8.4242,391,38.99,23.4024,80
107,642.56,1577.88,1398.53,554.33,2388.02,9058.21,47.31,521.63,2388.07,8138.82,8.4177,391,38.91,23.3566,79
108,642.41,1585.26,1402.59,553.98,2388.05,9060.98,47.24,522.52,2388.05,8135.48,8.4148,392,38.97,23.3691,78
109,642.25,1585.13,1406.46,554.2,2388,9056.47,47.32,522.23,2388.1,8137.84,8.3877,392,39,23.3645,77
110,641.52,1587.14,1397.78,554.15,2388.03,9052.39,47.34,521.67,2388.02,8141.59,8.3902,393,38.91,23.3898,76
111,642.64,1587.55,1396.42,553.27,2388.02,9060.37,47.42,521.69,2388.13,8136.84,8.422,392,38.92,23.3457,75
112,642.29,1580.31,1404.73,554.96,2388.11,9062.57,47.16,521.61,2388.1,8138.96,8.4012,392,39,23.4581,74
113,642.22,1586.42,1406.71,554.41,2388.08,9057.44,47.41,521.88,2387.99,8144.08,8.4051,392,39.07,23.3838,73
114,642.5,1596.95,1392.25,554.26,2388,9060.06,47.5,521.82,2388.03,8138.37,8.4625,393,39.21,23.3436,72
115,642.28,1578.34,1405.75,553.99,2388.04,9062.59,47.26,521.91,2388.02,8135.38,8.4128,393,38.88,23.2298,71
116,642.39,1584.02,1403.28,553.7,2388.07,9054.36,47.28,522.32,2387.99,8135.51,8.4249,392,38.87,23.3671,70
117,642.48,1589.61,1407.1,554.76,2388.14,9058.53,47.41,522.18,2388.07,8134.54,8.393,393,38.81,23.2653,69
118,642.67,1589.2,1399.26,553.94,2388.11,9057.38,47.46,522.57,2388.03,8138.41,8.4027,394,38.63,23.3522,68
119,642.57,1588.33,1407.42,553.86,2388.11,9058.2,47.32,521.7,2388.07,8136.1,8.4089,393,38.95,23.3214,67
120,642.79,1588.86,1403.68,553.74,2388.04,9061.98,47.3,521.67,2388.02,8141.5,8.4048,393,38.78,23.4025,66
121,642.54,1586.19,1396.3,553.65,2388.08,9057.97,47.44,521.66,2388.07,8136.01,8.3932,392,38.96,23.389,65
122,642.08,1592.66,1398.86,553.25,2388.12,9056.11,47.51,521.85,2388.07,8135.74,8.4072,393,39.21,23.3079,64
123,642.79,1580.27,1400.69,553.9,2388.05,9058.28,47.47,521.61,2388.05,8139.27,8.4489,393,38.97,23.3207,63
124,642.6,1580.15,1405.36,554.68,2388.06,9054.8,47.35,521.28,2388.08,8131.68,8.3814,393,39.08,23.4229,62
125,642.25,1590.8,1405.23,553.64,2388.07,9048.06,47.54,521.5,2388.07,8128,8.4093,392,39.01,23.2626,61
126,642.65,1587.32,1405.49,553.57,2388.11,9049.47,47.52,521.41,2388.07,8141.61,8.4376,393,38.96,23.3716,60
127,642.58,1594.83,1409,553.55,2388.11,9055.58,47.35,522.25,2388.08,8135.83,8.4251,392,38.85,23.3192,59
128,642.26,1589.29,1401.69,553.67,2388.07,9052.42,47.37,521.8,2388.05,8138.98,8.4726,392,39,23.2664,58
129,642.43,1587.57,1399.33,553.06,2388.08,9053.34,47.5,521.77,2388.13,8140.65,8.4348,394,38.84,23.3223,57
130,642.41,1585.21,1402.25,553.46,2388.14,9054.38,47.45,521.57,2388.08,8141.45,8.3941,393,38.95,23.379,56
131,642.46,1592.28,1401.76,552.88,2388.14,9055.45,47.45,521.7,2388.07,8138.71,8.4292,394,38.76,23.3029,55
132,642,1588.64,1410.25,554.09,2388.09,9054.29,47.53,521.73,2388.02,8136.2,8.419,391,38.77,23.2453,54
133,642.47,1592.35,1400.26,553.61,2388.11,9048.33,47.24,521.72,2388.08,8139.22,8.4334,391,39.14,23.1841,53
134,642.36,1582.26,1405.94,553.44,2388.05,9050.27,47.53,521.56,2388.06,8130.96,8.3946,394,38.82,23.3037,52
135,643.21,1596.33,1412.85,553.22,2388.09,9060,47.72,521.41,2388.03,8134.7,8.4134,394,38.84,23.3687,51
136,642.43,1591.76,1405.66,553.44,2388.1,9058.8,47.54,521.77,2388.08,8130.89,8.4686,393,38.77,23.2441,50
137,642.95,1587.27,1413.21,553.4,2388.11,9050.48,47.47,521.31,2388.15,8130.41,8.4121,392,38.69,23.3268,49
138,642.61,1598.31,1412.76,553.16,2388.13,9050.08,47.66,521.4,2388.12,8132,8.4482,393,38.75,23.2923,48
139,642.62,1591.71,1403.04,553.06,2388.15,9057.78,47.54,521.57,2388.15,8122.98,8.4594,393,38.85,23.2507,47
140,642.5,1587.3,1411.6,553.66,2388.12,9054.73,47.68,521.51,2388.17,8136.42,8.4524,393,38.89,23.3631,46
141,642.5,1587.49,1404.87,553.33,2388.15,9062.22,47.57,521.39,2388.08,8138.44,8.4425,393,38.89,23.2607,45
142,642.85,1590.69,1407.85,553.44,2388.14,9051.08,47.6,522.02,2388.1,8125.6,8.4312,391,38.69,23.3209,44
143,642.43,1593.67,1409.01,552.84,2388.12,9053.95,47.7,520.59,2388.07,8137.11,8.4455,393,38.94,23.3478,43
144,642.58,1588.43,1414.42,553.64,2388.15,9045.64,47.51,521.91,2388.06,8132.72,8.4544,392,38.65,23.3413,42
145,642.45,1597.18,1415.04,553.59,2388.11,9052.42,47.64,520.91,2388.13,8131.89,8.4111,393,38.74,23.294,41
146,642.53,1589.26,1408.49,553.81,2388.14,9059.52,47.56,521.53,2388.09,8135.62,8.4072,392,38.77,23.2152,40
